config_id,fan_weight,hotspot_weight,gradient_weight,dwell,switch_weight,maximum_duty_step,duty_move_weight,controller,maximum_hotspot_C,maximum_hotspot_excess_C,hotspot_excess_rmse_C,gradient_rmse_C,fan_energy_proxy_duty2_h,direction_switch_count,mean_temperature_tracking_rmse_C,maximum_energy_residual_W,reference_unattainable_at_saturation_fraction,energy_relative_difference_percent,within_5pct_equal_energy
36,1.0,0.5,2.0,10.0,1.0,0.05,0.8,Hotspot-MPC,61.30738083831133,6.307380838311332,2.426138647591508,0.5959652330825969,0.004736111111111112,22,2.2188167387054096,1.0302869668521453e-12,0.0,-1.1138314438129737,True
37,1.0,0.5,2.0,10.0,4.0,0.05,0.8,Hotspot-MPC,61.554657145930804,6.554657145930804,2.42310880913322,0.6128209616727228,0.004784722222222222,21,2.1998100015437014,1.0089706847793423e-12,0.0,-0.09887076948262852,True
38,1.0,0.5,2.0,10.0,10.0,0.05,0.8,Hotspot-MPC,61.127032602620694,6.1270326026206945,2.4085863581081,0.6429090686313876,0.004687500000000001,15,2.1800504445392663,8.526512829121202e-13,0.0,-2.128792118143341,True
39,1.0,0.5,2.0,10.0,30.0,0.05,0.8,Hotspot-MPC,60.54969356037274,5.549693560372738,2.3780140336414046,1.0147854104301322,0.004597222222222223,8,2.004807578878978,9.308109838457312e-13,0.0,-4.013719084756884,True
40,1.0,0.5,2.0,30.0,1.0,0.05,0.8,Hotspot-MPC,61.30738083831133,6.307380838311332,2.426138647591508,0.5959652330825969,0.004736111111111112,22,2.2188167387054096,1.0302869668521453e-12,0.0,-1.1138314438129737,True
41,1.0,0.5,2.0,30.0,4.0,0.05,0.8,Hotspot-MPC,61.554657145930804,6.554657145930804,2.42310880913322,0.6128209616727228,0.004784722222222222,21,2.1998100015437014,1.0089706847793423e-12,0.0,-0.09887076948262852,True
42,1.0,0.5,2.0,30.0,10.0,0.05,0.8,Hotspot-MPC,61.127032602620694,6.1270326026206945,2.4085863581081,0.6429090686313876,0.004687500000000001,15,2.1800504445392663,8.526512829121202e-13,0.0,-2.128792118143341,True
43,1.0,0.5,2.0,30.0,30.0,0.05,0.8,Hotspot-MPC,60.54969356037274,5.549693560372738,2.3780140336414046,1.0147854104301322,0.004597222222222223,8,2.004807578878978,9.308109838457312e-13,0.0,-4.013719084756884,True
44,1.0,0.5,2.0,60.0,1.0,0.05,0.8,Hotspot-MPC,60.27690933840858,5.276909338408579,2.071534715596256,0.6633159103641645,0.004854166666666667,16,1.8348302547679187,1.1937117960769683e-12,0.0,1.3510730509893376,True
45,1.0,0.5,2.0,60.0,4.0,0.05,0.8,Hotspot-MPC,61.0584463253277,6.058446325327701,2.277390534297356,0.6418349072554814,0.004631944444444445,16,2.0585309308255733,1.0516032489249483e-12,0.0,-3.288747174520912,True
46,1.0,0.5,2.0,60.0,10.0,0.05,0.8,Hotspot-MPC,60.415149757441355,5.415149757441355,2.102844947881944,0.6995101617940702,0.0048402777777777775,14,1.8403785968885589,9.769962616701378e-13,0.0,1.061084286894931,True
47,1.0,0.5,2.0,60.0,30.0,0.05,0.8,Hotspot-MPC,60.54969356037274,5.549693560372738,2.3780140336414046,1.0147854104301322,0.004597222222222223,8,2.004807578878978,9.308109838457312e-13,0.0,-4.013719084756884,True
48,1.0,1.0,0.2,10.0,1.0,0.05,0.8,Hotspot-MPC,58.20842703513938,3.2084270351393798,0.9486656291328022,0.77850828424257,0.005875000000000001,15,0.7473778421915737,1.0516032489249483e-12,0.0,22.665247211926996,False
49,1.0,1.0,0.2,10.0,4.0,0.05,0.8,Hotspot-MPC,58.19494613462836,3.19494613462836,0.9299902846159582,1.4009637009094618,0.005416666666666669,6,0.9223498164132417,1.2221335055073723e-12,0.0,13.095617996812159,False
50,1.0,1.0,0.2,10.0,10.0,0.05,0.8,Hotspot-MPC,57.44672633336927,2.44672633336927,0.6655790454913879,1.9072362662299773,0.0054930555555555574,2,0.8882979805953619,1.2221335055073723e-12,0.0,14.690556199331306,False
51,1.0,1.0,0.2,10.0,30.0,0.05,0.8,Hotspot-MPC,56.344319167389415,1.3443191673894148,0.2526145617075733,2.5659705822409355,0.005590277777777777,0,1.1366520053342253,1.2221335055073723e-12,0.0,16.720477547991976,False
52,1.0,1.0,0.2,30.0,1.0,0.05,0.8,Hotspot-MPC,58.20842703513938,3.2084270351393798,0.9486656291328022,0.77850828424257,0.005875000000000001,15,0.7473778421915737,1.0516032489249483e-12,0.0,22.665247211926996,False
53,1.0,1.0,0.2,30.0,4.0,0.05,0.8,Hotspot-MPC,58.19494613462836,3.19494613462836,0.9299902846159582,1.4009637009094618,0.005416666666666669,6,0.9223498164132417,1.2221335055073723e-12,0.0,13.095617996812159,False
54,1.0,1.0,0.2,30.0,10.0,0.05,0.8,Hotspot-MPC,57.44672633336927,2.44672633336927,0.6655790454913879,1.9072362662299773,0.0054930555555555574,2,0.8882979805953619,1.2221335055073723e-12,0.0,14.690556199331306,False
55,1.0,1.0,0.2,30.0,30.0,0.05,0.8,Hotspot-MPC,56.344319167389415,1.3443191673894148,0.2526145617075733,2.5659705822409355,0.005590277777777777,0,1.1366520053342253,1.2221335055073723e-12,0.0,16.720477547991976,False
56,1.0,1.0,0.2,60.0,1.0,0.05,0.8,Hotspot-MPC,57.73987995461346,2.739879954613457,0.8508400495847614,0.787765473039691,0.005798611111111112,14,0.6612923063156216,9.663381206337363e-13,0.0,21.07030900940787,False
57,1.0,1.0,0.2,60.0,4.0,0.05,0.8,Hotspot-MPC,58.19494613462836,3.19494613462836,0.9299902846159582,1.4009637009094618,0.005416666666666669,6,0.9223498164132417,1.2221335055073723e-12,0.0,13.095617996812159,False
58,1.0,1.0,0.2,60.0,10.0,0.05,0.8,Hotspot-MPC,57.44672633336927,2.44672633336927,0.6655790454913879,1.9072362662299773,0.0054930555555555574,2,0.8882979805953619,1.2221335055073723e-12,0.0,14.690556199331306,False
59,1.0,1.0,0.2,60.0,30.0,0.05,0.8,Hotspot-MPC,56.344319167389415,1.3443191673894148,0.2526145617075733,2.5659705822409355,0.005590277777777777,0,1.1366520053342253,1.2221335055073723e-12,0.0,16.720477547991976,False
60,1.0,1.0,0.5,10.0,1.0,0.05,0.8,Hotspot-MPC,59.10335104571768,4.10335104571768,1.24614236862369,0.7101703603968136,0.005652777777777779,21,1.0242939219369975,1.1368683772161603e-12,0.0,18.025426986416782,False
61,1.0,1.0,0.5,10.0,4.0,0.05,0.8,Hotspot-MPC,58.79124858519667,3.7912485851966693,1.1961070328516605,0.8206803141475865,0.0054375000000000005,12,0.975904464579488,1.0800249583553523e-12,0.0,13.530601142953703,False
62,1.0,1.0,0.5,10.0,10.0,0.05,0.8,Hotspot-MPC,59.276011130515144,4.276011130515144,1.2260932670386542,1.3737612911638846,0.00525,6,1.107082295927642,1.0942358130705543e-12,0.0,9.615752827679437,False
63,1.0,1.0,0.5,10.0,30.0,0.05,0.8,Hotspot-MPC,57.53922914435846,2.5392291443584583,0.6190033285113306,2.171114854863959,0.00538888888888889,1,0.8460286029377576,1.3216094885137863e-12,0.0,12.515640468623367,False
64,1.0,1.0,0.5,30.0,1.0,0.05,0.8,Hotspot-MPC,59.10335104571768,4.10335104571768,1.24614236862369,0.7101703603968136,0.005652777777777779,21,1.0242939219369975,1.1368683772161603e-12,0.0,18.025426986416782,False
65,1.0,1.0,0.5,30.0,4.0,0.05,0.8,Hotspot-MPC,58.79124858519667,3.7912485851966693,1.1961070328516605,0.8206803141475865,0.0054375000000000005,12,0.975904464579488,1.0800249583553523e-12,0.0,13.530601142953703,False
66,1.0,1.0,0.5,30.0,10.0,0.05,0.8,Hotspot-MPC,59.276011130515144,4.276011130515144,1.2260932670386542,1.3737612911638846,0.00525,6,1.107082295927642,1.0942358130705543e-12,0.0,9.615752827679437,False
67,1.0,1.0,0.5,30.0,30.0,0.05,0.8,Hotspot-MPC,57.53922914435846,2.5392291443584583,0.6190033285113306,2.171114854863959,0.00538888888888889,1,0.8460286029377576,1.3216094885137863e-12,0.0,12.515640468623367,False
68,1.0,1.0,0.5,60.0,1.0,0.05,0.8,Hotspot-MPC,58.34076405466218,3.3407640546621806,1.062176511905337,0.7633415474177838,0.005597222222222223,16,0.8542067485479968,1.1297629498585593e-12,0.0,16.8654719300392,False
69,1.0,1.0,0.5,60.0,4.0,0.05,0.8,Hotspot-MPC,58.65438809057726,3.6543880905772568,1.0759283250838725,0.8410818979108289,0.005805555555555556,11,0.8772369420200995,1.2505552149377763e-12,0.0,21.215303391455052,False
70,1.0,1.0,0.5,60.0,10.0,0.05,0.8,Hotspot-MPC,59.276011130515144,4.276011130515144,1.2260932670386542,1.3737612911638846,0.00525,6,1.107082295927642,1.0942358130705543e-12,0.0,9.615752827679437,False
71,1.0,1.0,0.5,60.0,30.0,0.05,0.8,Hotspot-MPC,57.53922914435846,2.5392291443584583,0.6190033285113306,2.171114854863959,0.00538888888888889,1,0.8460286029377576,1.3216094885137863e-12,0.0,12.515640468623367,False
72,1.0,1.0,1.0,10.0,1.0,0.05,0.8,Hotspot-MPC,59.7882759902646,4.7882759902646015,1.575381137985325,0.6614516251719075,0.005347222222222223,21,1.3577625968323397,9.379164112033322e-13,0.0,11.64567417634017,False
73,1.0,1.0,1.0,10.0,4.0,0.05,0.8,Hotspot-MPC,59.574144802464836,4.574144802464836,1.607105641101873,0.6934684332399074,0.005354166666666668,17,1.3793506146803967,1.1084466677857563e-12,0.0,11.790668558387374,False
74,1.0,1.0,1.0,10.0,10.0,0.05,0.8,Hotspot-MPC,59.72065630100121,4.720656301001213,1.5835682203374402,0.8457846985663028,0.005388888888888889,10,1.3574595838539014,9.947598300641403e-13,0.0,12.515640468623346,False
75,1.0,1.0,1.0,10.0,30.0,0.05,0.8,Hotspot-MPC,59.2269136344867,4.226913634486699,1.3710611313104646,1.6526252620467397,0.005159722222222223,4,1.1121762857106334,1.0800249583553523e-12,0.0,7.730825861065904,False
76,1.0,1.0,1.0,30.0,1.0,0.05,0.8,Hotspot-MPC,59.7882759902646,4.7882759902646015,1.575381137985325,0.6614516251719075,0.005347222222222223,21,1.3577625968323397,9.379164112033322e-13,0.0,11.64567417634017,False
77,1.0,1.0,1.0,30.0,4.0,0.05,0.8,Hotspot-MPC,59.574144802464836,4.574144802464836,1.607105641101873,0.6934684332399074,0.005354166666666668,17,1.3793506146803967,1.1084466677857563e-12,0.0,11.790668558387374,False
78,1.0,1.0,1.0,30.0,10.0,0.05,0.8,Hotspot-MPC,59.72065630100121,4.720656301001213,1.5835682203374402,0.8457846985663028,0.005388888888888889,10,1.3574595838539014,9.947598300641403e-13,0.0,12.515640468623346,False
79,1.0,1.0,1.0,30.0,30.0,0.05,0.8,Hotspot-MPC,59.2269136344867,4.226913634486699,1.3710611313104646,1.6526252620467397,0.005159722222222223,4,1.1121762857106334,1.0800249583553523e-12,0.0,7.730825861065904,False
80,1.0,1.0,1.0,60.0,1.0,0.05,0.8,Hotspot-MPC,59.89252238775307,4.892522387753068,1.6063254535940286,0.6982070586993409,0.0052430555555555555,16,1.385726005031349,9.094947017729282e-13,0.0,9.470758445632232,False
81,1.0,1.0,1.0,60.0,4.0,0.05,0.8,Hotspot-MPC,58.90663032820395,3.9066303282039527,1.385877336733432,0.7226521361595243,0.005270833333333334,15,1.1681337446523525,1.0231815394945443e-12,0.0,10.050735973821045,False
82,1.0,1.0,1.0,60.0,10.0,0.05,0.8,Hotspot-MPC,59.72065630100121,4.720656301001213,1.5835682203374402,0.8457846985663028,0.005388888888888889,10,1.3574595838539014,9.947598300641403e-13,0.0,12.515640468623346,False
83,1.0,1.0,1.0,60.0,30.0,0.05,0.8,Hotspot-MPC,59.2269136344867,4.226913634486699,1.3710611313104646,1.6526252620467397,0.005159722222222223,4,1.1121762857106334,1.0800249583553523e-12,0.0,7.730825861065904,False
84,1.0,1.0,2.0,10.0,1.0,0.05,0.8,Hotspot-MPC,59.75029672711304,4.750296727113039,1.59436747146551,0.6549011899097213,0.005409722222222223,21,1.3689556160899536,1.0231815394945443e-12,0.0,12.950623614764933,False
85,1.0,1.0,2.0,10.0,4.0,0.05,0.8,Hotspot-MPC,60.089329557604316,5.089329557604316,1.8372255355709879,0.6595256231045621,0.005173611111111112,20,1.6062796967605582,1.2505552149377763e-12,0.0,8.02081462516031,False
86,1.0,1.0,2.0,10.0,10.0,0.05,0.8,Hotspot-MPC,59.93047845078141,4.930478450781408,1.8509035949994792,0.6814276599608793,0.005048611111111112,15,1.6206269957073831,1.1368683772161603e-12,0.0,5.410915748310807,False
87,1.0,1.0,2.0,10.0,30.0,0.05,0.8,Hotspot-MPC,60.09474175869698,5.094741758696983,1.8976917480034576,1.0690387491372366,0.004861111111111112,8,1.583532241597293,9.592326932761353e-13,0.0,1.4960674330365409,True
88,1.0,1.0,2.0,30.0,1.0,0.05,0.8,Hotspot-MPC,59.75029672711304,4.750296727113039,1.59436747146551,0.6549011899097213,0.005409722222222223,21,1.3689556160899536,1.0231815394945443e-12,0.0,12.950623614764933,False
89,1.0,1.0,2.0,30.0,4.0,0.05,0.8,Hotspot-MPC,60.089329557604316,5.089329557604316,1.8372255355709879,0.6595256231045621,0.005173611111111112,20,1.6062796967605582,1.2505552149377763e-12,0.0,8.02081462516031,False
90,1.0,1.0,2.0,30.0,10.0,0.05,0.8,Hotspot-MPC,59.93047845078141,4.930478450781408,1.8509035949994792,0.6814276599608793,0.005048611111111112,15,1.6206269957073831,1.1368683772161603e-12,0.0,5.410915748310807,False
91,1.0,1.0,2.0,30.0,30.0,0.05,0.8,Hotspot-MPC,60.09474175869698,5.094741758696983,1.8976917480034576,1.0690387491372366,0.004861111111111112,8,1.583532241597293,9.592326932761353e-13,0.0,1.4960674330365409,True
92,1.0,1.0,2.0,60.0,1.0,0.05,0.8,Hotspot-MPC,59.79923777355098,4.799237773550978,1.6160927414400656,0.6893313832182439,0.0052430555555555555,16,1.382417007236174,1.0231815394945443e-12,0.0,9.470758445632232,False
93,1.0,1.0,2.0,60.0,4.0,0.05,0.8,Hotspot-MPC,59.96413167677979,4.964131676779793,1.7100243488380429,0.693424014090972,0.005048611111111111,16,1.4765427435352327,9.663381206337363e-13,0.0,5.410915748310785,False
94,1.0,1.0,2.0,60.0,10.0,0.05,0.8,Hotspot-MPC,59.88152473295751,4.881524732957509,1.6831443979352236,0.7046067561810105,0.005194444444444445,14,1.438421403217125,1.1368683772161603e-12,0.0,8.4557977713019,False
95,1.0,1.0,2.0,60.0,30.0,0.05,0.8,Hotspot-MPC,60.09474175869698,5.094741758696983,1.8976917480034576,1.0690387491372366,0.004861111111111112,8,1.583532241597293,9.592326932761353e-13,0.0,1.4960674330365409,True
96,1.0,2.0,0.2,10.0,1.0,0.05,0.8,Hotspot-MPC,57.18608334454703,2.186083344547029,0.6373487118381417,0.845526184282022,0.005958333333333334,14,0.5306771592102573,9.094947017729282e-13,0.0,24.405179796493325,False
97,1.0,2.0,0.2,10.0,4.0,0.05,0.8,Hotspot-MPC,57.2960769382431,2.2960769382430968,0.7048342370842579,1.4431768232201574,0.005715277777777778,5,0.8356902200448711,1.0871303857129533e-12,0.0,19.33037642484152,False
98,1.0,2.0,0.2,10.0,10.0,0.05,0.8,Hotspot-MPC,57.37807731148948,2.378077311489477,0.4929125659316786,2.208311282256863,0.005680555555555557,1,1.0868557761400603,1.0871303857129533e-12,0.0,18.60540451460555,False
99,1.0,2.0,0.2,10.0,30.0,0.05,0.8,Hotspot-MPC,56.344319167389415,1.3443191673894148,0.21153954061046848,2.5774486230073115,0.0056805555555555585,0,1.2330519715056334,1.0871303857129533e-12,0.0,18.605404514605596,False
100,1.0,2.0,0.2,30.0,1.0,0.05,0.8,Hotspot-MPC,57.18608334454703,2.186083344547029,0.6373487118381417,0.845526184282022,0.005958333333333334,14,0.5306771592102573,9.094947017729282e-13,0.0,24.405179796493325,False
101,1.0,2.0,0.2,30.0,4.0,0.05,0.8,Hotspot-MPC,57.2960769382431,2.2960769382430968,0.7048342370842579,1.4431768232201574,0.005715277777777778,5,0.8356902200448711,1.0871303857129533e-12,0.0,19.33037642484152,False
102,1.0,2.0,0.2,30.0,10.0,0.05,0.8,Hotspot-MPC,57.37807731148948,2.378077311489477,0.4929125659316786,2.208311282256863,0.005680555555555557,1,1.0868557761400603,1.0871303857129533e-12,0.0,18.60540451460555,False
103,1.0,2.0,0.2,30.0,30.0,0.05,0.8,Hotspot-MPC,56.344319167389415,1.3443191673894148,0.21153954061046848,2.5774486230073115,0.0056805555555555585,0,1.2330519715056334,1.0871303857129533e-12,0.0,18.605404514605596,False
104,1.0,2.0,0.2,60.0,1.0,0.05,0.8,Hotspot-MPC,57.18608334454703,2.186083344547029,0.6373487118381417,0.845526184282022,0.005958333333333334,14,0.5306771592102573,9.094947017729282e-13,0.0,24.405179796493325,False
105,1.0,2.0,0.2,60.0,4.0,0.05,0.8,Hotspot-MPC,57.2960769382431,2.2960769382430968,0.7048342370842579,1.4431768232201574,0.005715277777777778,5,0.8356902200448711,1.0871303857129533e-12,0.0,19.33037642484152,False
106,1.0,2.0,0.2,60.0,10.0,0.05,0.8,Hotspot-MPC,57.37807731148948,2.378077311489477,0.4929125659316786,2.208311282256863,0.005680555555555557,1,1.0868557761400603,1.0871303857129533e-12,0.0,18.60540451460555,False
107,1.0,2.0,0.2,60.0,30.0,0.05,0.8,Hotspot-MPC,56.344319167389415,1.3443191673894148,0.21153954061046848,2.5774486230073115,0.0056805555555555585,0,1.2330519715056334,1.0871303857129533e-12,0.0,18.605404514605596,False
108,1.0,2.0,0.5,10.0,1.0,0.05,0.8,Hotspot-MPC,58.29837694928241,3.2983769492824067,0.9568464971164088,0.7624160897066999,0.005854166666666667,19,0.7520485296744907,9.663381206337363e-13,0.0,22.23026406578541,False
109,1.0,2.0,0.5,10.0,4.0,0.05,0.8,Hotspot-MPC,58.015909139105545,3.0159091391055455,0.8988962963868202,0.8552500875025184,0.005673611111111111,12,0.7186635387629869,1.0231815394945443e-12,0.0,18.460410132558323,False
110,1.0,2.0,0.5,10.0,10.0,0.05,0.8,Hotspot-MPC,58.35610846023076,3.3561084602307574,1.0011982674476354,1.3924504757946305,0.005340277777777779,6,0.9519059661585937,9.769962616701378e-13,0.0,11.500679794292989,False
111,1.0,2.0,0.5,10.0,30.0,0.05,0.8,Hotspot-MPC,57.448486437562444,2.448486437562444,0.5378769184173223,2.190666831282326,0.0055694444444444454,1,0.962310830746107,1.1937117960769683e-12,0.0,16.285494401850432,False
112,1.0,2.0,0.5,30.0,1.0,0.05,0.8,Hotspot-MPC,58.29837694928241,3.2983769492824067,0.9568464971164088,0.7624160897066999,0.005854166666666667,19,0.7520485296744907,9.663381206337363e-13,0.0,22.23026406578541,False
113,1.0,2.0,0.5,30.0,4.0,0.05,0.8,Hotspot-MPC,58.015909139105545,3.0159091391055455,0.8988962963868202,0.8552500875025184,0.005673611111111111,12,0.7186635387629869,1.0231815394945443e-12,0.0,18.460410132558323,False
114,1.0,2.0,0.5,30.0,10.0,0.05,0.8,Hotspot-MPC,58.35610846023076,3.3561084602307574,1.0011982674476354,1.3924504757946305,0.005340277777777779,6,0.9519059661585937,9.769962616701378e-13,0.0,11.500679794292989,False
115,1.0,2.0,0.5,30.0,30.0,0.05,0.8,Hotspot-MPC,57.448486437562444,2.448486437562444,0.5378769184173223,2.190666831282326,0.0055694444444444454,1,0.962310830746107,1.1937117960769683e-12,0.0,16.285494401850432,False
116,1.0,2.0,0.5,60.0,1.0,0.05,0.8,Hotspot-MPC,58.07751889838822,3.0775188983882202,0.9118714003492452,0.7683412498405993,0.005729166666666668,16,0.7528088530827187,8.526512829121202e-13,0.0,19.620365188935928,False
117,1.0,2.0,0.5,60.0,4.0,0.05,0.8,Hotspot-MPC,57.893527117937296,2.893527117937296,0.8110525228094966,0.8611430026624056,0.005993055555555556,11,0.6666712943837455,9.698908343125368e-13,0.0,25.130151706729322,False
118,1.0,2.0,0.5,60.0,10.0,0.05,0.8,Hotspot-MPC,58.35610846023076,3.3561084602307574,1.0011982674476354,1.3924504757946305,0.005340277777777779,6,0.9519059661585937,9.769962616701378e-13,0.0,11.500679794292989,False
119,1.0,2.0,0.5,60.0,30.0,0.05,0.8,Hotspot-MPC,57.448486437562444,2.448486437562444,0.5378769184173223,2.190666831282326,0.0055694444444444454,1,0.962310830746107,1.1937117960769683e-12,0.0,16.285494401850432,False
120,1.0,2.0,1.0,10.0,1.0,0.05,0.8,Hotspot-MPC,59.441659548479635,4.441659548479635,1.3096718376090672,0.7168242215842494,0.0058958333333333345,20,1.0963071345421462,8.952838470577262e-13,0.0,23.100230358068607,False
121,1.0,2.0,1.0,10.0,4.0,0.05,0.8,Hotspot-MPC,58.44770265840069,3.4477026584006865,1.1165683275990341,0.7390101405784908,0.005743055555555557,16,0.9008783279481593,1.1759482276829658e-12,0.0,19.910353953030313,False
122,1.0,2.0,1.0,10.0,10.0,0.05,0.8,Hotspot-MPC,58.74972770522131,3.7497277052213107,1.2530959401075081,0.9044594132825863,0.005465277777777779,10,1.0597645607460597,9.663381206337363e-13,0.0,14.110578671142516,False
123,1.0,2.0,1.0,10.0,30.0,0.05,0.8,Hotspot-MPC,58.84590209913361,3.8459020991336104,1.121817750768127,1.6841415991483117,0.0053750000000000004,4,1.0595047448363557,1.1652900866465643e-12,0.0,12.22565170452896,False
124,1.0,2.0,1.0,30.0,1.0,0.05,0.8,Hotspot-MPC,59.441659548479635,4.441659548479635,1.3096718376090672,0.7168242215842494,0.0058958333333333345,20,1.0963071345421462,8.952838470577262e-13,0.0,23.100230358068607,False
125,1.0,2.0,1.0,30.0,4.0,0.05,0.8,Hotspot-MPC,58.44770265840069,3.4477026584006865,1.1165683275990341,0.7390101405784908,0.005743055555555557,16,0.9008783279481593,1.1759482276829658e-12,0.0,19.910353953030313,False
126,1.0,2.0,1.0,30.0,10.0,0.05,0.8,Hotspot-MPC,58.74972770522131,3.7497277052213107,1.2530959401075081,0.9044594132825863,0.005465277777777779,10,1.0597645607460597,9.663381206337363e-13,0.0,14.110578671142516,False
127,1.0,2.0,1.0,30.0,30.0,0.05,0.8,Hotspot-MPC,58.84590209913361,3.8459020991336104,1.121817750768127,1.6841415991483117,0.0053750000000000004,4,1.0595047448363557,1.1652900866465643e-12,0.0,12.22565170452896,False
128,1.0,2.0,1.0,60.0,1.0,0.05,0.8,Hotspot-MPC,58.33593157525841,3.3359315752584067,1.0604352178075744,0.7624639548642416,0.005597222222222223,16,0.8520479005563862,9.947598300641403e-13,0.0,16.8654719300392,False
129,1.0,2.0,1.0,60.0,4.0,0.05,0.8,Hotspot-MPC,58.53476836155312,3.5347683615531196,1.0838080222957411,0.7765191106146916,0.005652777777777778,15,0.8712832387601654,1.1759482276829658e-12,0.0,18.02542698641676,False
130,1.0,2.0,1.0,60.0,10.0,0.05,0.8,Hotspot-MPC,58.74972770522131,3.7497277052213107,1.2530959401075081,0.9044594132825863,0.005465277777777779,10,1.0597645607460597,9.663381206337363e-13,0.0,14.110578671142516,False
131,1.0,2.0,1.0,60.0,30.0,0.05,0.8,Hotspot-MPC,58.84590209913361,3.8459020991336104,1.121817750768127,1.6841415991483117,0.0053750000000000004,4,1.0595047448363557,1.1652900866465643e-12,0.0,12.22565170452896,False
132,1.0,2.0,2.0,10.0,1.0,0.05,0.8,Hotspot-MPC,59.56199467924721,4.5619946792472135,1.5944790006014724,0.6715133427856076,0.005423611111111112,21,1.3703789169599743,1.2363443602225743e-12,0.0,13.240612378859318,False
133,1.0,2.0,2.0,10.0,4.0,0.05,0.8,Hotspot-MPC,59.95101986658522,4.95101986658522,1.6694284229469516,0.6629987075443393,0.005305555555555557,21,1.4473185650292562,9.663381206337363e-13,0.0,10.77570788405704,False
134,1.0,2.0,2.0,10.0,10.0,0.05,0.8,Hotspot-MPC,59.58627759428245,4.58627759428245,1.490053692403452,0.7048862488168547,0.005388888888888889,15,1.2702671958358147,9.947598300641403e-13,0.0,12.515640468623346,False
135,1.0,2.0,2.0,10.0,30.0,0.05,0.8,Hotspot-MPC,59.3091548691668,4.309154869166797,1.44885465067225,1.1246963187927796,0.005270833333333335,7,1.224597872239488,9.094947017729282e-13,0.0,10.050735973821045,False
136,1.0,2.0,2.0,30.0,1.0,0.05,0.8,Hotspot-MPC,59.56199467924721,4.5619946792472135,1.5944790006014724,0.6715133427856076,0.005423611111111112,21,1.3703789169599743,1.2363443602225743e-12,0.0,13.240612378859318,False
137,1.0,2.0,2.0,30.0,4.0,0.05,0.8,Hotspot-MPC,59.95101986658522,4.95101986658522,1.6694284229469516,0.6629987075443393,0.005305555555555557,21,1.4473185650292562,9.663381206337363e-13,0.0,10.77570788405704,False
138,1.0,2.0,2.0,30.0,10.0,0.05,0.8,Hotspot-MPC,59.58627759428245,4.58627759428245,1.490053692403452,0.7048862488168547,0.005388888888888889,15,1.2702671958358147,9.947598300641403e-13,0.0,12.515640468623346,False
139,1.0,2.0,2.0,30.0,30.0,0.05,0.8,Hotspot-MPC,59.3091548691668,4.309154869166797,1.44885465067225,1.1246963187927796,0.005270833333333335,7,1.224597872239488,9.094947017729282e-13,0.0,10.050735973821045,False
140,1.0,2.0,2.0,60.0,1.0,0.05,0.8,Hotspot-MPC,59.76756340198488,4.76756340198488,1.5579128396926085,0.6955541144286789,0.005340277777777778,16,1.3332944171931569,1.2363443602225743e-12,0.0,11.500679794292967,False
141,1.0,2.0,2.0,60.0,4.0,0.05,0.8,Hotspot-MPC,58.92431203993186,3.9243120399318627,1.3882633945217928,0.7154662808468188,0.005298611111111112,16,1.1724223967115155,1.0516032489249483e-12,0.0,10.630713502009815,False
142,1.0,2.0,2.0,60.0,10.0,0.05,0.8,Hotspot-MPC,59.61912027633624,4.61912027633624,1.4962739324745014,0.7156244331148343,0.005347222222222223,14,1.2731374422218646,1.2505552149377763e-12,0.0,11.64567417634017,False
143,1.0,2.0,2.0,60.0,30.0,0.05,0.8,Hotspot-MPC,59.3091548691668,4.309154869166797,1.44885465067225,1.1246963187927796,0.005270833333333335,7,1.224597872239488,9.094947017729282e-13,0.0,10.050735973821045,False
144,1.0,4.0,0.2,10.0,1.0,0.05,0.8,Hotspot-MPC,57.15843876308377,2.1584387630837725,0.6453631974535388,0.8606776030930091,0.006104166666666669,13,0.5681697269789433,1.1226575225009583e-12,0.0,27.450061819484482,False
145,1.0,4.0,0.2,10.0,4.0,0.05,0.8,Hotspot-MPC,57.272507278091766,2.2725072780917657,0.6398655600830747,1.479546917740515,0.0057013888888888895,5,0.8882763126401354,9.663381206337363e-13,0.0,19.040387660747115,False
146,1.0,4.0,0.2,10.0,10.0,0.05,0.8,Hotspot-MPC,56.642304987297784,1.6423049872977842,0.33856652188722774,2.2516933642125503,0.005770833333333335,1,1.1801949476682039,1.3100631690576847e-12,0.0,20.490331481219105,False
147,1.0,4.0,0.2,10.0,30.0,0.05,0.8,Hotspot-MPC,56.344319167389415,1.3443191673894148,0.18679372871675518,2.59061007964557,0.005750000000000001,0,1.3538027350624158,1.3100631690576847e-12,0.0,20.055348335077493,False
148,1.0,4.0,0.2,30.0,1.0,0.05,0.8,Hotspot-MPC,57.15843876308377,2.1584387630837725,0.6453631974535388,0.8606776030930091,0.006104166666666669,13,0.5681697269789433,1.1226575225009583e-12,0.0,27.450061819484482,False
149,1.0,4.0,0.2,30.0,4.0,0.05,0.8,Hotspot-MPC,57.272507278091766,2.2725072780917657,0.6398655600830747,1.479546917740515,0.0057013888888888895,5,0.8882763126401354,9.663381206337363e-13,0.0,19.040387660747115,False
150,1.0,4.0,0.2,30.0,10.0,0.05,0.8,Hotspot-MPC,56.642304987297784,1.6423049872977842,0.33856652188722774,2.2516933642125503,0.005770833333333335,1,1.1801949476682039,1.3100631690576847e-12,0.0,20.490331481219105,False
