time_s,experiment_middle_C,experiment_T1_C,experiment_T2_C,paper_simulation_middle_C,paper_simulation_T1_C,paper_simulation_T2_C,reference_C
412.0,54.68578080065732,55.42497831743278,55.233824804856894,54.9249540329575,55.13599306157849,54.651843018213356,55.00277536860364
413.0,54.62859360021911,55.42497831743278,55.284995663486555,54.92404856895056,55.141683901527784,54.61081418039896,55.008673026886385
414.0,54.64440589765828,55.42497831743278,55.26886383347788,54.92314310494363,55.15735539395557,54.60971379011275,55.008673026886385
415.0,54.65437987857762,55.37510841283608,55.28881179531656,54.922237640936686,55.17302688638335,54.60971379011275,55.008673026886385
416.0,54.72281006071119,55.261925411968775,55.30355594102342,54.92194275802255,55.18869837881113,54.64024284475282,54.99340849956635
417.0,54.73434518647008,55.14874241110147,55.30355594102342,54.924879197125506,55.20436987123891,54.71921075455334,55.008673026886385
418.0,54.74848222029488,55.03555941023417,55.31205550737207,54.92811299715029,55.22004136366668,55.002168256721596,55.01717259323504
419.0,54.752619254119686,54.92237640936687,55.32090199479619,54.931346797175074,55.23571285609447,55.112749349522986,55.026019080659154
420.0,54.759410234171725,54.81786643538595,55.359063313096264,54.934580597199854,55.251384348522244,55.112749349522986,55.00520381613183
421.0,54.76620121422376,54.81786643538595,55.213096270598435,54.93781439722463,55.26705584095003,55.112749349522986,54.97525821966411
422.0,54.7729921942758,54.86343451864701,55.16981786643539,54.95160450997398,55.28272733337781,55.10043365134432,54.9793739651502
423.0,54.77978317432784,54.94718993928881,55.18239375542064,54.95656052533763,55.26678230702515,55.04310494362532,54.983489710636285
424.0,54.78657415437988,55.03094535993062,55.19947961838682,54.95009292528807,55.13009540329575,55.03156981786644,54.98760545612237
425.0,54.79336513443192,55.11470078057242,55.24284475281873,54.94362532523851,55.13009540329575,55.043365134431916,54.99172120160845
426.0,54.800156114483954,55.19845620121422,55.26886383347788,54.937157725188946,55.13009540329575,55.01110147441457,54.99583694709453
427.0,54.80459670424978,55.28221162185603,55.25151777970512,54.930690125139385,55.13417172593235,55.02810060711189,54.99995269258062
428.0,54.81786643538595,55.365967042497836,55.25151777970512,54.92422252508983,55.14744145706852,54.847007805724196,55.0040684380667
429.0,54.751908065915,55.449722463139636,55.266175195143106,54.92194275802255,55.14744145706852,54.70500144550448,55.008184183552785
430.0,54.65004336513443,55.482220294882914,55.246313963573286,54.92194275802255,55.14744145706852,54.584272911246025,54.9887250650477
431.0,54.548178664353856,55.51960104076323,55.13395490026019,54.92194275802255,55.14744145706852,54.48196010407632,54.98187337380745
432.0,54.49245446660885,55.58178664353859,54.89627059843886,54.92194275802255,55.14744145706852,54.45359930615785,55.004509973980916
433.0,54.48829141370338,55.61465741543799,54.85255854293148,54.92194275802255,55.07090818981539,54.4964440589766,55.008673026886385
434.0,54.48829141370338,55.59843885516045,54.846140503035556,54.92194275802255,54.977127989096765,55.112749349522986,55.008673026886385
435.0,54.48829141370338,55.57502168256721,54.96400693842151,54.92194275802255,54.883347788378146,55.112749349522986,55.008673026886385
436.0,54.48829141370338,55.533148308759756,55.21300954032957,54.92194275802255,54.789567587659526,55.12974848222029,55.008673026886385
437.0,55.685169124024284,55.49240242844753,55.37294015611448,54.92194275802255,54.6957873869409,55.13009540329575,55.008673026886385
